-50238.00  0.000  2.400  -2.800
-50208.00  -0.100  1.800  -3.500
-50178.00  -0.300  1.900  -3.200
-50148.00  -0.100  1.700  -3.800
-50118.00  -0.200  2.100  -4.100
-50088.00  -0.100  1.700  -3.900
-50058.00  -0.200  1.900  -4.300
-50028.00  -0.500  2.300  -4.300
-49998.00  -0.300  2.200  -3.900
-49968.00  0.100  1.900  -4.000
-49938.00  -0.400  1.900  -3.300
-49908.00  0.000  2.100  -3.500
-49878.00  0.200  2.200  -3.100
-49848.00  -0.200  2.100  -3.000
-49818.00  0.200  2.600  -3.100
-49788.00  0.200  2.200  -2.700
-49758.00  0.300  2.300  -3.200
-49728.00  -0.200  1.900  -3.700
-49698.00  0.000  2.000  -3.000
-49668.00  0.000  2.100  -3.500
-49638.00  -0.100  1.800  -3.000
-49608.00  0.400  2.100  -3.400
-49578.00  0.400  1.800  -4.200
-49548.00  0.300  2.300  -3.600
-49518.00  -0.300  2.000  -3.900
-49488.00  0.000  1.900  -3.700
-49458.00  0.200  2.100  -2.800
-49428.00  -0.100  2.100  -2.500
-49398.00  0.100  2.600  -2.700
-49368.00  0.300  2.700  -3.100
-49338.00  0.000  2.500  -3.500
-49308.00  0.200  2.600  -3.500
-49278.00  0.100  2.600  -3.000
-49248.00  -0.200  2.100  -3.300
-49218.00  0.100  2.000  -3.300
-49188.00  -0.100  2.000  -3.700
-49158.00  0.400  2.400  -3.100
-49128.00  0.400  2.200  -3.200
-49098.00  0.300  2.000  -3.300
-49068.00  0.500  2.300  -3.800
-49038.00  0.400  2.300  -3.400
-49008.00  0.200  2.100  -4.200
-48978.00  0.200  1.900  -4.100
-48948.00  0.100  2.100  -4.400
-48918.00  0.600  1.900  -4.500
-48888.00  0.300  2.100  -5.200
-48858.00  0.400  2.100  -4.800
-48828.00  -0.300  2.200  -4.700
-48798.00  0.400  2.400  -5.600
-48768.00  0.100  2.400  -5.100
-48738.00  0.200  2.200  -4.900
-48708.00  0.300  2.200  -4.200
-48678.00  0.600  2.300  -4.100
-48648.00  0.000  2.500  -4.300
-48618.00  -0.100  2.400  -4.100
-48588.00  0.500  2.300  -3.000
-48558.00  0.400  2.400  -3.300
-48528.00  0.500  2.400  -3.200
-48498.00  0.500  2.400  -3.200
-48468.00  0.300  2.400  -3.100
-48438.00  0.500  2.400  -3.200
-48408.00  0.100  1.800  -2.000
-48378.00  0.400  2.200  -4.400
-48348.00  0.100  1.900  -3.200
-48318.00  0.100  1.900  -3.300
-48288.00  0.000  2.200  -3.300
-48258.00  -0.200  2.200  -3.600
-48228.00  -0.400  2.400  -4.000
-48198.00  0.200  2.400  -3.800
-48168.00  0.300  2.300  -2.900
-48138.00  0.200  2.600  -4.300
-48108.00  0.400  2.400  -3.600
-48078.00  0.300  2.300  -3.400
-48048.00  0.200  2.400  -3.800
-48018.00  0.200  2.300  -3.400
-47988.00  0.100  2.200  -3.300
-47958.00  0.200  2.400  -3.600
-47928.00  -0.100  2.000  -4.300
-47898.00  -0.300  2.000  -4.500
-47868.00  0.100  2.100  -3.600
-47838.00  0.100  2.100  -3.200
-47808.00  0.200  2.100  -3.500
-47778.00  0.300  2.100  -3.100
-47748.00  -0.100  2.400  -3.500
-47718.00  -0.200  2.600  -3.700
-47688.00  0.200  2.600  -2.800
-47658.00  0.100  2.400  -2.100
-47628.00  0.400  2.300  -3.000
-47598.00  0.100  2.200  -2.600
-47568.00  0.000  2.400  -4.100
-47538.00  0.300  2.300  -3.100
-47508.00  0.500  1.800  -2.500
-47478.00  -0.200  1.900  -3.500
-47448.00  -0.200  1.900  -3.100
-47418.00  -0.100  2.000  -3.400
-47388.00  -0.200  2.200  -3.500
-47358.00  -0.400  2.000  -4.400
-47328.00  -0.200  1.800  -3.800
-47298.00  -0.600  1.500  -3.600
-47268.00  -0.300  1.800  -3.200
-47238.00  -0.500  2.100  -3.900
-47208.00  -0.500  2.100  -3.600
-47178.00  -0.300  2.100  -4.000
-47148.00  -0.100  2.100  -3.400
-47118.00  0.200  2.100  -3.400
-47088.00  0.200  2.200  -2.900
-47058.00  0.400  2.500  -3.500
-47028.00  0.200  2.600  -3.800
-46998.00  0.200  2.300  -3.100
-46968.00  -0.100  2.500  -3.800
-46938.00  -0.200  2.400  -3.900
-46908.00  -0.300  2.300  -4.400
-46878.00  -0.100  2.500  -5.700
-46848.00  -0.400  2.700  -5.800
-46818.00  -0.500  2.000  -4.300
-46788.00  0.100  1.900  -4.600
-46758.00  -0.300  2.400  -6.100
-46728.00  0.100  2.300  -4.800
-46698.00  -0.200  2.500  -5.200
-46668.00  -0.200  2.500  -5.200
-46638.00  -0.300  2.200  -4.600
-46608.00  0.500  2.300  -3.500
-46578.00  0.400  2.000  -3.900
-46548.00  0.200  1.800  -3.300
-46518.00  0.400  1.900  -3.300
-46488.00  0.700  1.900  -3.600
-46458.00  0.300  2.000  -3.900
-46428.00  -0.400  1.800  -4.800
-46398.00  0.000  1.700  -3.600
-46368.00  0.100  1.800  -3.800
-46338.00  -0.300  1.800  -4.700
-46308.00  0.000  1.700  -4.300
-46278.00  0.200  1.800  -4.500
-46248.00  -0.100  1.700  -5.000
-46218.00  -0.200  1.800  -4.800
-46188.00  0.200  1.600  -3.700
-46158.00  0.500  1.500  -3.500
-46128.00  0.300  1.600  -3.200
-46098.00  0.200  1.600  -3.700
-46068.00  -0.200  1.900  -4.200
-46038.00  0.000  2.200  -3.000
-46008.00  -0.100  1.700  -3.800
-45978.00  0.100  1.800  -4.300
-45948.00  -0.100  1.800  -4.200
-45918.00  0.400  1.700  -4.600
-45888.00  0.200  1.600  -4.900
-45858.00  -0.400  1.900  -5.200
-45828.00  -0.300  1.900  -5.100
-45798.00  -0.200  2.100  -5.100
-45768.00  -0.400  2.200  -5.100
-45738.00  -0.300  1.800  -4.200
-45708.00  -0.300  1.800  -4.600
-45678.00  -0.200  1.800  -4.400
-45648.00  -0.300  1.500  -4.900
-45618.00  -0.100  1.900  -5.100
-45588.00  -0.200  1.900  -4.400
-45558.00  -0.100  1.200  -4.200
-45528.00  -0.200  1.800  -5.000
-45498.00  0.300  1.800  -3.000
-45468.00  0.100  1.900  -4.000
-45438.00  0.100  1.800  -4.100
-45408.00  -0.100  1.800  -3.500
-45378.00  0.200  2.300  -5.200
-45348.00  0.200  2.100  -4.900
-45318.00  0.200  2.400  -4.000
-45288.00  0.200  1.900  -3.900
-45258.00  0.100  1.900  -5.100
-45228.00  -0.100  1.900  -3.800
-45198.00  0.100  1.800  -4.500
-45168.00  0.200  1.100  -5.200
-45138.00  -0.100  1.500  -5.100
-45108.00  0.200  1.700  -4.500
-45078.00  0.100  1.600  -3.500
-45048.00  -0.100  1.600  -4.100
-45018.00  0.000  1.700  -3.600
-44988.00  -0.100  1.600  -3.900
-44958.00  0.200  2.000  -4.200
-44928.00  -0.100  2.100  -4.300
-44898.00  0.400  1.800  -4.400
-44868.00  0.500  1.900  -4.700
-44838.00  0.400  2.200  -5.000
-44808.00  0.300  1.700  -4.400
-44778.00  0.300  2.100  -4.600
-44748.00  0.200  2.100  -4.700
-44718.00  0.000  2.000  -4.500
-44688.00  -0.100  2.300  -4.100
-44658.00  -0.100  2.200  -4.100
-44628.00  0.200  2.400  -3.800
-44598.00  0.100  2.100  -3.900
-44568.00  0.100  2.000  -4.000
-44538.00  0.200  1.900  -3.600
-44508.00  0.100  1.800  -3.800
-44478.00  -0.100  1.900  -4.800
-44448.00  0.400  1.500  -4.100
-44418.00  0.200  1.600  -5.600
-44388.00  0.300  1.600  -4.300
-44358.00  0.400  1.700  -3.200
-44328.00  0.300  1.600  -3.500
-44298.00  0.300  1.800  -4.300
-44268.00  0.300  2.000  -4.500
-44238.00  0.100  2.300  -5.200
-44208.00  -0.100  2.300  -5.300
-44178.00  -0.100  1.900  -6.100
-44148.00  0.000  1.600  -5.400
-44118.00  -0.100  1.800  -5.000
-44088.00  0.000  1.600  -5.300
-44058.00  0.200  1.900  -4.500
-44028.00  0.000  1.600  -5.300
-43998.00  -0.200  1.900  -4.900
-43968.00  -0.200  1.800  -5.700
-43938.00  -0.100  1.600  -5.000
-43908.00  0.100  1.800  -4.100
-43878.00  0.000  1.800  -4.300
-43848.00  -0.200  2.000  -4.600
-43818.00  -0.100  1.500  -5.500
-43788.00  -0.200  1.200  -5.500
-43758.00  0.000  1.500  -5.500
-43728.00  -0.300  1.800  -4.800
-43698.00  -0.300  1.400  -5.700
-43668.00  -0.200  1.300  -5.700
-43638.00  -0.200  1.700  -4.700
-43608.00  -0.100  1.400  -5.300
-43578.00  -0.200  1.600  -5.700
-43548.00  0.000  2.100  -5.100
-43518.00  0.300  1.900  -4.800
-43488.00  0.500  1.700  -4.800
-43458.00  0.300  1.600  -4.300
-43428.00  0.100  1.400  -4.800
-43398.00  0.300  1.500  -4.800
-43368.00  0.300  1.400  -4.600
-43338.00  0.200  1.400  -5.000
-43308.00  0.000  1.100  -4.700
-43278.00  -0.200  1.400  -4.200
-43248.00  0.000  1.500  -4.300
-43218.00  -0.100  1.200  -4.300
-43188.00  0.000  1.400  -4.100
-43158.00  -0.100  1.100  -4.400
-43128.00  -0.400  1.500  -5.300
-43098.00  -0.100  1.300  -4.700
-43068.00  -0.100  1.200  -6.600
-43038.00  0.100  1.500  -4.700
-43008.00  -0.100  1.400  -4.800
-42978.00  -0.200  1.300  -5.200
-42948.00  -0.300  1.200  -5.000
-42918.00  -0.300  1.400  -4.900
-42888.00  0.000  1.600  -5.300
-42858.00  -0.300  1.300  -5.100
-42828.00  0.200  1.400  -3.700
-42798.00  -0.200  1.400  -5.100
-42768.00  -0.100  1.700  -5.200
-42738.00  0.000  1.500  -4.200
-42708.00  -0.100  1.500  -5.400
-42678.00  -0.100  1.400  -5.300
-42648.00  -0.100  1.600  -5.800
-42618.00  0.000  1.600  -3.800
-42588.00  -0.400  1.500  -5.700
-42558.00  -0.100  1.400  -6.600
-42528.00  0.100  1.500  -5.400
-42498.00  -0.300  1.700  -5.500
-42468.00  -0.400  1.500  -6.300
-42438.00  -0.500  1.600  -6.000
-42408.00  -0.200  1.500  -6.000
-42378.00  -0.300  1.200  -6.000
-42348.00  -0.400  1.400  -5.600
-42318.00  0.000  1.500  -4.900
-42288.00  0.000  1.300  -5.400
-42258.00  0.000  1.400  -5.200
-42228.00  -0.200  1.100  -5.200
-42198.00  -0.300  0.900  -6.300
-42168.00  -0.100  1.100  -5.700
-42138.00  0.000  1.100  -5.900
-42108.00  0.000  0.900  -5.400
-42078.00  0.100  1.100  -6.100
-42048.00  -0.100  1.200  -5.600
-42018.00  0.100  1.400  -5.400
-41988.00  -0.100  1.000  -5.800
-41958.00  -0.300  1.200  -5.900
-41928.00  0.000  1.400  -4.700
-41898.00  -0.100  1.500  -6.000
-41868.00  -0.200  1.700  -5.700
-41838.00  -0.400  1.500  -6.300
-41808.00  -0.300  1.600  -6.100
-41778.00  -0.300  1.800  -6.200
-41748.00  -0.200  1.700  -6.500
-41718.00  -0.300  1.600  -6.500
-41688.00  0.100  1.600  -5.200
-41658.00  -0.100  1.300  -6.600
-41628.00  -0.100  1.400  -6.700
-41598.00  -0.100  1.200  -6.300
-41568.00  -0.100  1.600  -5.800
-41538.00  -0.100  1.400  -5.900
-41508.00  -0.400  1.600  -5.600
-41478.00  -0.100  1.500  -6.300
-41448.00  0.000  1.500  -6.200
-41418.00  0.100  1.600  -5.500
-41388.00  -0.200  1.500  -5.700
-41358.00  -0.600  1.600  -5.500
-41328.00  -0.400  1.400  -6.000
-41298.00  -0.400  1.200  -7.200
-41268.00  -0.500  1.700  -7.300
-41238.00  -0.400  1.400  -6.300
-41208.00  -0.300  1.600  -5.700
-41178.00  -0.300  1.300  -6.600
-41148.00  -0.300  1.500  -6.300
-41118.00  -0.300  1.400  -6.400
-41088.00  -0.200  1.200  -7.500
-41058.00  -0.200  1.000  -7.300
-41028.00  0.000  1.300  -5.400
-40998.00  0.000  1.200  -6.200
-40968.00  -0.100  1.700  -6.200
-40938.00  0.000  1.700  -6.300
-40908.00  -0.300  1.400  -5.800
-40878.00  -0.300  1.700  -6.300
-40848.00  -0.400  1.600  -6.500
-40818.00  -0.300  1.800  -6.500
-40788.00  -0.400  1.600  -7.200
-40758.00  -0.700  1.400  -7.500
-40728.00  -0.400  1.600  -7.900
-40698.00  -0.300  1.900  -6.200
-40668.00  -0.300  1.400  -7.500
-40638.00  -0.100  1.500  -7.000
-40608.00  -0.300  1.400  -7.200
-40578.00  -0.300  1.200  -6.400
-40548.00  -0.200  1.500  -6.400
-40518.00  -0.500  1.800  -6.700
-40488.00  -0.100  1.200  -7.000
-40458.00  -0.100  1.100  -6.300
-40428.00  -0.500  1.500  -6.400
-40398.00  0.000  1.600  -5.800
-40368.00  0.000  1.700  -6.800
-40338.00  -0.200  1.900  -6.000
-40308.00  -0.400  1.600  -5.600
-40278.00  -0.400  1.500  -5.700
-40248.00  0.100  1.900  -4.900
-40218.00  -0.100  1.500  -6.400
-40188.00  -0.200  1.400  -5.700
-40158.00  0.200  1.000  -6.400
-40128.00  0.000  1.300  -5.900
-40098.00  -0.200  1.400  -5.400
-40068.00  0.000  1.900  -5.800
-40038.00  -0.200  1.800  -5.200
-40008.00  0.000  1.100  -5.900
-39978.00  -0.400  1.400  -6.000
-39948.00  -0.200  1.300  -5.500
-39918.00  -0.200  1.300  -5.200
-39888.00  -0.200  1.300  -5.100
-39858.00  -0.100  0.800  -5.600
-39828.00  0.100  0.300  -5.900
-39798.00  -0.200  1.000  -5.300
-39768.00  -0.100  1.300  -5.000
-39738.00  -0.200  1.100  -6.000
-39708.00  -0.400  1.200  -4.900
-39678.00  -0.300  1.100  -4.400
-39648.00  -0.200  1.600  -5.900
-39618.00  -0.500  1.500  -5.400
-39588.00  -0.500  1.400  -5.100
-39558.00  -0.500  1.000  -5.000
-39528.00  -0.200  1.100  -5.500
-39498.00  0.100  1.600  -4.800
-39468.00  -0.100  1.100  -5.100
-39438.00  -0.300  1.400  -5.800
-39408.00  -0.100  1.500  -5.100
-39378.00  -0.400  1.200  -5.400
-39348.00  -0.200  1.300  -4.900
-39318.00  -0.200  1.600  -6.200
-39288.00  -0.300  1.600  -5.700
-39258.00  -0.100  1.300  -5.100
-39228.00  -0.700  1.200  -6.800
-39198.00  -0.500  1.300  -6.200
-39168.00  -0.600  1.000  -5.500
-39138.00  -0.800  1.300  -5.800
-39108.00  -0.600  1.500  -5.800
-39078.00  -0.300  1.500  -5.500
-39048.00  -0.300  1.000  -6.200
-39018.00  -0.600  1.000  -6.000
-38988.00  -0.200  0.400  -5.600
-38958.00  -0.600  0.900  -6.500
-38928.00  -0.600  0.900  -6.500
-38898.00  -0.800  1.200  -6.100
-38868.00  -0.900  1.100  -6.400
-38838.00  -0.600  1.500  -6.400
-38808.00  -1.000  1.100  -5.600
-38778.00  -0.300  0.900  -5.200
-38748.00  -0.400  0.800  -5.000
-38718.00  -0.500  1.200  -6.200
-38688.00  -0.300  1.000  -6.400
-38658.00  -0.400  1.300  -7.100
-38628.00  -0.600  1.000  -6.400
-38598.00  -0.500  1.100  -6.300
-38568.00  -0.400  1.400  -6.800
-38538.00  -0.600  1.000  -6.800
-38508.00  -0.700  0.900  -6.500
-38478.00  -0.700  1.200  -5.800
-38448.00  -0.300  1.400  -6.200
-38418.00  -0.700  1.300  -6.100
-38388.00  -0.600  1.400  -6.500
-38358.00  -0.900  1.500  -6.000
-38328.00  -0.700  1.000  -7.000
-38298.00  -0.800  1.100  -5.900
-38268.00  0.000  1.100  -5.900
-38238.00  -0.400  0.900  -5.700
-38208.00  0.000  0.800  -5.500
-38178.00  -0.300  0.900  -5.200
-38148.00  -0.300  1.200  -5.900
-38118.00  -0.300  1.200  -5.600
-38088.00  -0.300  0.800  -5.800
-38058.00  -0.200  0.700  -6.000
-38028.00  -0.300  0.900  -6.000
-37998.00  -0.600  1.500  -6.700
-37968.00  -0.400  1.300  -5.800
-37938.00  -0.800  1.200  -6.700
-37908.00  -0.800  1.400  -6.400
-37878.00  -0.600  1.200  -5.900
-37848.00  -0.700  1.300  -5.900
-37818.00  -0.900  1.100  -4.800
-37788.00  -0.500  1.100  -5.300
-37758.00  -0.700  1.000  -5.100
-37728.00  -0.700  0.900  -4.900
-37698.00  -0.600  1.100  -5.000
-37668.00  -0.800  0.800  -5.900
-37638.00  -0.800  0.600  -4.500
-37608.00  -0.200  0.500  -6.100
-37578.00  -0.600  0.900  -5.600
-37548.00  -0.600  1.000  -5.500
-37518.00  -0.300  0.800  -4.300
-37488.00  -0.400  0.500  -4.800
-37458.00  -0.400  0.900  -5.300
-37428.00  -0.400  0.700  -5.200
-37398.00  -0.400  0.900  -6.200
-37368.00  0.000  0.800  -5.800
-37338.00  -0.300  0.800  -5.800
-37308.00  -0.100  0.800  -6.200
-37278.00  0.100  0.500  -5.500
-37248.00  0.100  0.400  -4.700
-37218.00  0.000  0.500  -5.800
-37188.00  0.000  0.600  -5.100
-37158.00  0.000  0.600  -6.200
-37128.00  0.500  0.100  -5.200
-37098.00  -0.100  0.200  -4.900
-37068.00  -0.100  0.400  -5.200
-37038.00  -0.500  0.600  -4.200
-37008.00  -0.500  0.300  -4.400
-36978.00  -0.600  0.200  -4.500
-36948.00  -0.700  0.500  -4.300
-36918.00  -0.500  0.700  -4.900
-36888.00  -0.400  0.700  -5.700
-36858.00  -0.700  0.700  -5.100
-36828.00  -1.200  1.000  -4.000
-36798.00  -1.200  0.600  -3.700
-36768.00  -0.900  0.600  -5.500
-36738.00  -0.500  0.800  -5.300
-36708.00  -0.500  0.800  -5.200
-36678.00  -0.100  0.200  -5.700
-36648.00  -0.100  0.300  -5.500
-36618.00  -0.400  0.400  -3.900
-36588.00  -0.100  0.200  -4.800
-36558.00  0.000  0.200  -4.100
-36528.00  0.000  0.200  -5.100
-36498.00  -0.200  0.100  -5.100
-36468.00  -0.300  0.200  -4.900
-36438.00  -0.300  0.500  -5.700
-36408.00  -0.400  0.400  -4.300
-36378.00  -0.900  0.600  -5.800
-36348.00  -0.700  0.600  -5.500
-36318.00  -0.700  0.500  -5.500
-36288.00  -1.000  0.800  -5.300
-36258.00  -1.000  0.900  -5.500
-36228.00  -0.600  0.600  -5.100
-36198.00  -0.500  0.900  -5.300
-36168.00  -0.600  0.700  -5.600
-36138.00  -0.600  0.300  -4.700
-36108.00  -0.600  0.300  -5.600
-36078.00  -0.300  0.200  -3.800
-36048.00  -0.100  0.200  -4.900
-36018.00  -0.600  0.500  -3.700
-35988.00  -0.400  0.300  -3.900
-35958.00  -0.500  0.300  -4.300
-35928.00  -1.000  0.200  -4.400
-35898.00  -1.000  0.400  -4.800
-35868.00  -0.700  0.500  -5.500
-35838.00  -0.900  0.500  -4.800
-35808.00  -0.600  0.400  -3.400
-35778.00  -0.300  0.100  -3.600
-35748.00  -0.400  0.700  -4.100
-35718.00  -0.500  0.500  -6.100
-35688.00  -0.300  0.200  -4.300
-35658.00  -0.400  0.100  -5.200
-35628.00  0.000  0.100  -4.400
-35598.00  -0.300  0.000  -4.300
-35568.00  -0.400  0.100  -3.900
-35538.00  -0.500  0.200  -4.700
-35508.00  -0.500  0.500  -4.400
-35478.00  -0.200  0.500  -4.900
-35448.00  -0.500  0.500  -5.700
-35418.00  -0.600  0.500  -5.300
-35388.00  -0.600  0.200  -4.600
-35358.00  -0.300  0.300  -4.900
-35328.00  -0.400  0.500  -4.500
-35298.00  -0.600  0.700  -4.200
-35268.00  0.100  0.700  -4.200
-35238.00  -0.300  0.500  -3.400
-35208.00  -0.500  0.500  -4.300
-35178.00  -0.100  0.900  -4.500
-35148.00  -0.200  0.400  -4.300
-35118.00  -0.800  0.700  -3.900
-35088.00  -1.100  0.700  -4.100
-35058.00  -0.400  0.400  -3.400
-35028.00  -0.400  0.600  -3.200
-34998.00  -0.700  0.400  -3.500
-34968.00  -0.500  0.500  -3.400
-34938.00  -0.300  0.500  -2.900
-34908.00  -0.500  0.300  -2.300
-34878.00  -0.400  0.400  -2.900
-34848.00  -0.500  0.400  -3.700
-34818.00  -0.400  0.600  -3.400
-34788.00  -0.400  0.200  -3.600
-34758.00  -0.700  0.700  -4.600
-34728.00  -0.900  0.600  -4.300
-34698.00  -0.700  0.400  -4.100
-34668.00  -0.800  0.200  -4.600
-34638.00  -1.100  0.200  -4.100
-34608.00  -0.800  0.200  -4.000
-34578.00  -0.500  -0.100  -3.400
-34548.00  -0.500  -0.500  -4.000
-34518.00  -0.500  0.100  -4.600
-34488.00  -0.600  0.400  -4.700
-34458.00  -0.800  0.300  -3.500
-34428.00  -0.100  0.300  -2.600
-34398.00  -0.400  0.000  -3.500
-34368.00  -0.400  0.600  -3.300
-34338.00  -0.300  0.700  -3.900
-34308.00  -0.800  0.700  -3.900
-34278.00  -0.700  0.400  -4.200
-34248.00  -0.700  0.300  -4.900
-34218.00  -0.800  0.200  -4.500
-34188.00  -0.500  0.000  -4.800
-34158.00  -0.500  0.400  -4.500
-34128.00  -0.100  0.100  -4.900
-34098.00  -0.600  0.400  -4.700
-34068.00  -0.900  0.300  -5.600
-34038.00  -0.900  0.200  -5.900
-34008.00  -0.800  0.000  -4.900
-33978.00  -0.700  -0.300  -5.500
-33948.00  -0.500  0.000  -4.500
-33918.00  -0.800  0.200  -4.200
-33888.00  -1.100  0.100  -4.000
-33858.00  -0.700  0.100  -4.300
-33828.00  -0.600  0.200  -4.200
-33798.00  -1.000  0.300  -3.600
-33768.00  -1.100  0.100  -3.900
-33738.00  -0.900  0.100  -3.700
-33708.00  -1.200  0.200  -4.100
-33678.00  -0.900  0.100  -3.700
-33648.00  -0.800  0.100  -3.400
-33618.00  -0.700  -0.300  -4.500
-33588.00  -1.000  0.000  -4.500
-33558.00  -0.900  -0.200  -5.600
-33528.00  -1.000  -0.100  -4.600
-33498.00  -0.800  -0.200  -5.700
-33468.00  -0.700  0.300  -5.100
-33438.00  -0.700  0.100  -4.700
-33408.00  -0.800  -0.200  -4.000
-33378.00  -1.100  0.100  -5.100
-33348.00  -1.200  0.300  -4.900
-33318.00  -1.300  0.300  -4.600
-33288.00  -1.700  0.200  -4.300
-33258.00  -1.600  0.100  -5.400
-33228.00  -1.700  0.200  -4.900
-33198.00  -1.500  0.100  -4.700
-33168.00  -1.000  0.300  -4.700
-33138.00  -1.000  0.100  -5.400
-33108.00  -0.900  0.200  -5.200
-33078.00  -1.400  0.100  -4.800
-33048.00  -1.100  0.300  -5.000
-33018.00  -1.100  0.200  -4.100
-32988.00  -1.000  0.300  -3.700
-32958.00  -1.300  -0.200  -4.100
-32928.00  -1.000  0.100  -4.500
-32898.00  -0.600  0.100  -4.900
-32868.00  -0.800  -0.200  -4.000
-32838.00  -1.000  0.000  -3.700
-32808.00  -1.300  -0.100  -3.600
-32778.00  -1.000  -0.400  -4.500
-32748.00  -1.000  -0.100  -4.200
-32718.00  -1.100  0.200  -5.100
-32688.00  -1.000  0.600  -4.600
-32658.00  -1.300  -0.200  -4.500
-32628.00  -0.800  -0.100  -4.500
-32598.00  -1.100  0.400  -3.700
-32568.00  -1.100  0.300  -3.800
-32538.00  -1.300  -0.300  -3.900
-32508.00  -1.500  -0.100  -4.400
-32478.00  -1.800  0.000  -3.900
-32448.00  -1.000  -0.200  -4.400
-32418.00  -1.100  -0.300  -5.100
-32388.00  -1.200  -0.200  -5.100
-32358.00  -1.500  -0.100  -5.100
-32328.00  -1.600  -0.400  -5.700
-32298.00  -1.200  0.000  -4.400
-32268.00  -1.200  -0.100  -4.300
-32238.00  -1.200  -0.200  -4.800
-32208.00  -1.500  -0.200  -5.400
-32178.00  -1.300  -0.200  -4.900
-32148.00  -1.200  -0.100  -4.900
-32118.00  -1.300  -0.100  -3.700
-32088.00  -1.300  -0.300  -4.800
-32058.00  -1.000  -0.200  -4.800
-32028.00  -1.100  0.000  -4.600
-31998.00  -1.000  0.000  -4.300
-31968.00  -1.700  0.000  -5.000
-31938.00  -1.100  0.100  -3.600
-31908.00  -1.100  0.000  -4.300
-31878.00  -1.100  0.200  -4.600
-31848.00  -1.000  -0.100  -5.200
-31818.00  -1.200  -0.200  -6.000
-31788.00  -1.400  -0.200  -5.300
-31758.00  -1.100  0.200  -4.600
-31728.00  -1.300  -0.100  -5.300
-31698.00  -1.500  -0.200  -5.400
-31668.00  -1.500  -0.200  -5.100
-31638.00  -1.900  -0.100  -5.600
-31608.00  -1.000  0.000  -4.500
-31578.00  -1.400  -0.400  -5.400
-31548.00  -1.300  -0.300  -4.800
-31518.00  -1.500  -0.400  -4.900
-31488.00  -1.500  -0.300  -4.800
-31458.00  -1.100  -0.200  -4.200
-31428.00  -1.500  0.000  -4.800
-31398.00  -1.500  0.400  -4.200
-31368.00  -1.300  0.300  -4.700
-31338.00  -1.400  -0.100  -5.000
-31308.00  -1.200  0.500  -3.400
-31278.00  -1.500  0.200  -4.800
-31248.00  -1.200  0.100  -4.900
-31218.00  -1.000  -0.100  -4.600
-31188.00  -1.100  0.200  -4.200
-31158.00  -1.500  0.000  -4.400
-31128.00  -1.300  -0.200  -4.900
-31098.00  -1.300  -0.100  -4.100
-31068.00  -1.100  -0.100  -5.200
-31038.00  -1.500  -0.400  -5.500
-31008.00  -0.800  0.000  -5.100
-30978.00  -1.200  -0.100  -4.700
-30948.00  -1.000  0.100  -5.300
-30918.00  -0.900  -0.500  -5.800
-30888.00  -0.900  -0.500  -5.100
-30858.00  -1.100  -0.100  -5.100
-30828.00  -1.400  0.000  -5.800
-30798.00  -1.100  0.500  -5.000
-30768.00  -1.300  0.100  -6.000
-30738.00  -1.400  -0.200  -6.200
-30708.00  -0.900  0.400  -5.400
-30678.00  -1.300  -0.200  -6.200
-30648.00  -1.400  0.200  -5.400
-30618.00  -1.000  0.400  -5.900
-30588.00  -1.100  -0.300  -5.800
-30558.00  -1.000  0.000  -6.400
-30528.00  -1.200  0.300  -5.300
-30498.00  -1.500  0.300  -4.900
-30468.00  -1.000  0.400  -3.900
-30438.00  -1.000  0.200  -5.300
-30408.00  -1.400  0.300  -5.100
-30378.00  -1.000  0.500  -4.300
-30348.00  -1.200  -0.300  -5.900
-30318.00  -1.300  -0.100  -5.400
-30288.00  -1.300  -0.300  -5.900
-30258.00  -1.000  0.300  -4.700
-30228.00  -1.000  0.400  -4.200
-30198.00  -1.300  0.300  -4.600
-30168.00  -1.200  0.600  -4.100
-30138.00  -1.200  0.100  -4.800
-30108.00  -0.900  0.100  -4.700
-30078.00  -1.300  0.200  -4.600
-30048.00  -1.600  0.200  -5.400
-30018.00  -1.500  0.100  -5.100
-29988.00  -1.300  -0.300  -4.900
-29958.00  -1.400  -0.200  -4.700
-29928.00  -1.300  0.000  -5.500
-29898.00  -1.600  0.000  -5.200
-29868.00  -1.500  -0.200  -5.400
-29838.00  -1.400  -0.200  -6.100
-29808.00  -1.300  0.500  -4.700
-29778.00  -1.500  -0.200  -5.000
-29748.00  -1.300  0.200  -5.700
-29718.00  -1.200  0.100  -5.400
-29688.00  -1.400  -0.100  -5.400
-29658.00  -1.400  -0.200  -5.100
-29628.00  -1.700  -0.100  -5.400
-29598.00  -1.300  -0.300  -5.600
-29568.00  -1.600  -0.300  -5.400
-29538.00  -1.400  -0.100  -6.000
-29508.00  -0.900  0.200  -4.200
-29478.00  -1.100  0.100  -4.800
-29448.00  -1.000  0.100  -5.100
-29418.00  -1.400  -0.100  -4.700
-29388.00  -1.000  0.400  -4.700
-29358.00  -0.700  0.300  -4.000
-29328.00  -0.600  0.500  -4.500
-29298.00  -1.300  0.300  -4.900
-29268.00  -1.000  -0.100  -5.500
-29238.00  -1.200  0.200  -5.800
-29208.00  -1.600  -0.100  -5.200
-29178.00  -1.200  -0.100  -5.500
-29148.00  -1.000  0.200  -5.600
-29118.00  -0.900  0.100  -4.900
